,SMILES_NS,pIC50
4098,Nc1ncnc2c1c(-c1ccc3nc(Cc4cccs4)[nH]c3c1)nn2[C@H]1CC[C@H](N2CCOCC2)CC1,6.6
1040,Nc1ncnc2c1ncn2CC(=O)c1c[nH]c2ccccc12,4.02
2286,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1S,4.35
3164,O=C(/C=C/CN1CCC(N2CCCCC2)CC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5.8
6783,O=C(/C=C/CN1CCCC1)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,6.6
3477,O=C(/C=C/CN1CCCCC1)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,6.46
126,O=C(/C=C/CN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5.81
5347,O=C(/C=C/CN1CCOCC1)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,6.0
6113,O=C(/C=C/CN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5.56
1375,O=C(/C=C/CN1CCSCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5.55
2538,O=C(/C=C/Cn1cccn1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,4.81
555,O=C(/C=C/N1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5.38
5108,O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1)NO,7.92
3861,O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)NO,8.39
5372,O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1)NO,8.46
4796,O=C(/C=C/c1ccc(F)cc1)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,5.89
3329,O=C(/C=C/c1cccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1)NO,7.96
6282,O=C(/C=C/c1ccccc1)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,5.43
3071,O=C(C#CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.14
1033,O=C(C#CCN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.28
3367,O=C(C#CCN1CCSCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.91
6690,O=C(C#CCO)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.8
1388,O=C(CC1CCCC1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,5.89
4603,O=C(CC1CCCCC1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,5.85
5273,O=C(CCCCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)NO,7.36
1837,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)nn1)NO,6.75
7054,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)nn1)NO,7.79
3106,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)nn1)NO,6.15
2224,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO,6.76
6139,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)nn1)NO,6.78
2816,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)nn1)NO,6.71
5006,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)nn1)NO,6.27
1049,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO,6.41
4191,O=C(CO)N1CCC[C@H]1COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,8.7
4971,O=C(COc1cc(F)c(F)c(F)c1)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,5.67
592,O=C(COc1ccccc1)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,7.1
2709,O=C(Cc1c[nH]c2ccccc12)NNC(=S)Nc1ncccc1Br,4.91
593,O=C(Cc1cc(F)c(F)cc1F)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,6.08
3318,O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccc(Br)cc1,4.7
1991,O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccc(Cl)cc1,4.72
5161,O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccc(F)cc1,4.79
2503,O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccccc1,4.72
4196,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(Br)cc1,4.87
5230,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(Cl)cc1,4.88
5163,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(F)cc1,4.96
1777,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccccc1,4.88
1356,O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccc(Br)cc1,5.09
5162,O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccc(Cl)cc1,5.12
6364,O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccc(F)cc1,5.15
2504,O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccccc1,5.08
6330,O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccc(Br)cc1,4.56
3316,O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccc(Cl)cc1,4.63
6331,O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccc(F)cc1,4.69
4367,O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccccc1,4.58
2654,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,6.43
4598,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc4c(c3)CCNC4)n2)c1,7.26
4269,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1,7.14
2480,O=C(NCCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)C(F)(F)F,6.93
3611,O=C(NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21)[C@@H]1CCCN1,9.04
5081,O=C(NO)[C@H]1CC(CC(=O)N2CCCC2)CN[C@@H]1C(=O)N1CC=C(c2ccccc2)CC1,8.37
3970,O=C(NO)[C@H]1CC(CC(=O)N2CCCC2)CN[C@@H]1C(=O)N1CC[C@H](c2ccccc2)C1,8.25
3408,O=C(NO)[C@H]1CC(OC(=O)N2CCCC2)CN[C@@H]1C(=O)N1CC=C(c2ccccc2)CC1,8.25
5990,O=C(NO)[C@H]1CC(OC(=O)N2CCCC2)CN[C@@H]1C(=O)N1CC[C@H](c2ccccc2)C1,7.55
1397,O=C(NO)[C@H]1CC(OC(=O)N2CCCC2)CN[C@@H]1C(=O)N1Cc2ccccc2C1,7.16
1249,O=C(NO)[C@H]1CC2(CC2)CN[C@@H]1C(=O)N1CC=C(c2ccccc2)CC1,7.75
3229,O=C(NO)[C@H]1CC2(CC2)CN[C@@H]1C(=O)N1CCC(c2ccccc2)C1,6.45
5015,O=C(NO)[C@H]1CC2(CC2)CN[C@@H]1C(=O)N1CC[C@H](c2ccccc2)C1,7.04
3957,O=C(NO)[C@H]1C[C@@H](OC(=O)N2CCCC2)CN[C@@H]1C(=O)N1CC=C(c2ccccc2)CC1,7.52
5082,O=C(NO)[C@H]1C[C@H](OC(=O)N2CCCC2)CN[C@@H]1C(=O)N1CC=C(c2ccccc2)C1,7.96
6341,O=C(NO)[C@H]1C[C@H](OC(=O)N2CCCC2)CN[C@@H]1C(=O)N1CCC(c2ccccc2)CC1,7.38
235,O=C(NO)[C@H]1C[C@H](OC(=O)N2CCCC2)CN[C@@H]1C(=O)N1CCN(c2ccccc2)CC1,8.42
6627,O=C(NO)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,8.7
4471,O=C(NO)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1,8.46
4034,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)/C(F)=C/CN1CCOCC1,5.8
1453,O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)c1ccc(C(F)(F)F)cc1O,7.02
5333,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1)Oc1ccccc1,6.77
104,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1)c1c(F)cccc1F,7.07
4413,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1)c1ccccc1,8.32
2865,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc4c(c3)CCNC4)n2)c1)c1c(F)cccc1F,8.14
1853,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1)c1c(F)cccc1F,7.07
4412,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccccc3)n2)c1)c1ccccc1,8.2
5334,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccccc3)n2)c1)c1ccccc1Cl,7.46
4593,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccncc2)c1)c1ccccc1Cl,6.62
417,O=C(Nc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,6.77
2415,O=C(O)C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,6.96
3059,O=C(O)CNCc1ccc(-c2cc3c(Nc4ccc(OCc5ccccc5)cc4)ncnc3cn2)o1,7.72
3759,O=C(O[C@@H]1CN[C@@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCOCC1,7.5
3942,O=C(O[C@@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCOCC1,7.4
5986,O=C(O[C@H]1CN[C@@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCOCC1,7.2
1162,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(NCc4cccc(Oc5ccccc5)c4)c3s2)C1)N1CCOCC1,7.06
1163,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(Cc5ccccc5)cc4)c3s2)C1)N1CCOCC1,7.22
4255,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCCC1,7.5
1465,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCNCC1,7.7
3501,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCOCC1,7.3
4081,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)nc4)c3s2)C1)N1CCOCC1,6.35
4575,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c3s2)C1)N1CCOCC1,7.52
5648,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cscn5)c(Cl)c4)c3s2)C1)N1CCOCC1,7.22
2065,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(Oc5ccccn5)c(Cl)c4)c3s2)C1)N1CCOCC1,7.22
3500,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(Oc5ccnc6ccc(F)cc56)c(Cl)c4)c3s2)C1)N1CCOCC1,6.75
1782,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(Sc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCOCC1,6.1
5141,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(Sc5ccccn5)cc4)c3s2)C1)N1CCOCC1,6.66
1783,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(Oc6ccccn6)cccc5c4)c3s2)C1)N1CCOCC1,6.58
1717,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(c4)c(F)cn5Cc4ccccc4)c3s2)C1)N1CCOCC1,6.68
3065,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(ccn5CCc5ccccc5)c4)c3s2)C1)N1CCOCC1,5.58
6495,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(ccn5Cc5ccccc5)c4)c3s2)C1)N1CCOCC1,7.22
3066,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(ccn5Cc5cscn5)c4)c3s2)C1)N1CCOCC1,6.75
6011,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(ccn5S(=O)(=O)c5ccsc5)c4)c3s2)C1)N1CCOCC1,6.92
6498,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(cnn5Cc5cc(F)ccc5F)c4)c3s2)C1)N1CCOCC1,7.46
3521,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c3s2)C1)N1CCOCC1,7.52
4543,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c3s2)C1)N1CCOCC1,7.3
4546,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(cnn5S(=O)(=O)c5cccc(F)c5)c4)c3s2)C1)N1CCOCC1,7.07
2068,O=C1C(CO)=C(CO)C(=O)c2c(O)ccc(O)c21,4.94
35,O=C1C2=C(C(=O)c3c(O)ccc(O)c31)[C@@H](O)[C@@H](O)[C@@H](O)C2,4.97
3181,O=C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CCN1,6.12
4576,O=C1CN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CCN1,6.7
5205,O=C1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,7.41
4602,O=C1Cc2c(cccc2Oc2ccc(Nc3ncnc4ccn(CCO)c34)cc2Cl)N1,8.8
3609,O=C1Cc2cc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)ccc2N1,7.55
793,O=C1Cc2ccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)cc2N1,6.89
3607,O=C1Cc2cccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)c2N1,8.82
4498,O=C1N=C(C(=O)c2c[nH]c3ccccc23)N/C1=C\c1c[nH]c2cc(O)ccc12,5.13
3108,O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1[C@@H]1O[C@H]3C[C@@H]1CO,6.6
2645,O=C1NCc2c(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)cccc21,6.82
5044,O=C1NCc2cc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)ccc21,7.75
3610,O=C1NCc2ccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)cc21,8.89
3944,O=C1NCc2cccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)c21,8.6
2569,O=C1Nc2ccccc2/C1=C/c1ccc(N2CCCCC2)cc1,4.03
1757,O=CN1CCN(c2ccc(/C=C3\C(=O)Nc4ccccc43)cc2)CC1,4.04
1364,O=S(=O)(CCCCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Cl)c4)c3c2)o1)c1ccccc1,7.42
1365,O=S(=O)(CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(C(F)(F)F)c4)c3c2)o1)c1ccccn1,7.52
2125,O=S(=O)(CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)c1ccccc1,7.52
2112,O=S(=O)(CCOCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)c1ccccc1,7.55
6647,O=S1(=O)N=S(c2ccc(Br)cc2)c2ccncc21,6.23
4466,O=[N+]([O-])c1ccc2c(c1)S(=O)(=O)N=S2c1ccc(Br)cc1,5.7
6240,O=[N+]([O-])c1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccccc3)n2)c1,5.22
4477,O=[N+]([O-])c1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,5.62
561,OC1CCN(CCCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,8.22
5448,OC1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,8.3
2792,OC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,7.2
1529,OCCNCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,7.33
2493,OCCOc1n[nH]c2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,8.4
935,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,7.92
2977,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5[nH]ccc45)c(Cl)c3)c21,8.6
5454,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5[nH]ncc45)c(Cl)c3)c21,8.77
5211,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sccc45)c(Cl)c3)c21,8.22
5543,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,8.68
5466,OC[C@H](Nc1cnc(-c2cc(Cl)ccc2O)c(-c2ccc3cnccc3c2)c1)c1ccccc1,9.0
4075,OCc1ccc(-c2cc3c(Nc4ccc(OCc5ccccc5)cc4)ncnc3cn2)o1,8.4
3726,OCc1ccc(-c2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)o1,6.91
4243,OCc1ccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)o1,7.33
4557,OCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,7.89
1550,OCc1cccc2[nH]c(-c3n[nH]c4ncc(-c5cncc6ccccc56)cc34)nc12,6.62
3006,OCc1nc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cs1,6.8
210,O[C@@H]1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,7.12
207,O[C@H]1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,7.8
3441,O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,7.96
2421,Oc1cc2c(cc1O)[C@@H]1c3ccc(O)c(O)c3OC[C@]1(O)C2,6.02
2368,Oc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,6.58
3418,[O-][S+]1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(C(F)(F)F)c5)c4c3)o2)CC1,6.85
2452,[O-][S+]1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1,7.75
4835,[O-][S+]1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6ccccc6)c(Cl)c5)c4c3)o2)CC1,7.64
4836,[O-][S+]1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6ccccc6)c(F)c5)c4c3)o2)CC1,7.46
167,c1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1,5.72
2976,c1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,5.42
6588,c1ccc(Cc2nc3cc(Nc4ncnc5nn6ccccc6c45)ccc3[nH]2)cc1,5.8
3044,c1ccc(Oc2ccc(Nc3ccnc4ccccc34)cc2)cc1,6.13
5511,c1ccc2c(-c3cnc4[nH]nc(-c5nc6ccccc6[nH]5)c4c3)cncc2c1,6.85
6493,c1ccc2sc(-c3ccc(Nc4ncnc5[nH]ccc45)cc3)nc2c1,5.51
